,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
24024,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,400,1600,330.0,756.0,6
24025,3 punti sbagliato,,Marco Belinelli,missed,420,1620,1305.0,756.0,7
24026,2 punti sbagliato,,Derek Ogbeide,missed,440,1640,540.0,140.0,0
24027,2 punti segnato,,Gabriel Lundberg,made,460,1660,615.0,224.0,0
24028,3 punti segnato,Jordon Varnado,Charlie Edward Moore,made,481,1681,1395.0,644.0,7
24029,2 punti segnato,Jordon Varnado,Derek Ogbeide,made,517,1717,810.0,224.0,0
24030,3 punti segnato,Jordan Mickey,Daniel Hackett,made,531,1731,885.0,896.0,7
24031,2 punti sbagliato,,Charlie Edward Moore,missed,544,1744,990.0,560.0,3
24032,3 punti sbagliato,,Jordan Mickey,missed,558,1758,1350.0,616.0,7
24033,2 punti segnato,,Derek Ogbeide,made,570,1770,555.0,336.0,2
24034,3 punti segnato,Tornike Shengelia,Gabriel Lundberg,made,599,1799,1215.0,756.0,7
24035,2 punti segnato,,Payton Terrell Willis,made,16,1816,810.0,504.0,3
24036,3 punti sbagliato,,Jordan Mickey,missed,38,1838,1155.0,840.0,7
24037,2 punti sbagliato,,Payton Terrell Willis,missed,52,1852,945.0,700.0,3
24038,2 punti segnato,,Jordan Mickey,made,59,1859,675.0,252.0,0
24039,3 punti segnato,,Ryan Hawkins,made,75,1875,1155.0,896.0,7
24040,2 punti segnato,Daniel Hackett,Jordan Mickey,made,92,1892,705.0,196.0,0
24041,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,117,1917,360.0,812.0,6
24042,3 punti sbagliato,,Abass Awudu Abass,missed,132,1932,525.0,952.0,6
24043,3 punti segnato,,Carl Wheatle,made,148,1948,975.0,924.0,7
24044,3 punti segnato,,Payton Terrell Willis,made,194,1994,495.0,868.0,6
24045,2 punti sbagliato,,Payton Terrell Willis,missed,232,2032,810.0,700.0,3
24046,3 punti sbagliato,,Ognjen Dobric,missed,254,2054,195.0,868.0,6
24047,2 punti sbagliato,,Abass Awudu Abass,missed,254,2054,195.0,868.0,6
24048,3 punti segnato,,Payton Terrell Willis,made,276,2076,345.0,756.0,6
24049,3 punti sbagliato,,Alessandro Pajola,missed,298,2098,735.0,924.0,6
24050,3 punti segnato,Payton Terrell Willis,Ryan Hawkins,made,317,2117,1080.0,840.0,7
24051,2 punti segnato,Payton Terrell Willis,Derek Ogbeide,made,359,2159,690.0,224.0,0
24052,2 punti segnato,,Daniel Hackett,made,384,2184,540.0,420.0,2
24053,3 punti segnato,Gianluca Della Rosa,Ryan Hawkins,made,405,2205,90.0,504.0,5
24054,3 punti sbagliato,,Gabriel Lundberg,missed,431,2231,300.0,812.0,6
24055,3 punti sbagliato,,Payton Terrell Willis,missed,443,2243,765.0,952.0,7
24056,3 punti sbagliato,,Abass Awudu Abass,missed,459,2259,1065.0,840.0,7
24057,3 punti sbagliato,,Daniel Hackett,missed,465,2265,1305.0,672.0,7
24058,2 punti segnato,,Payton Terrell Willis,made,503,2303,915.0,420.0,3
24059,3 punti sbagliato,,Marco Belinelli,missed,516,2316,1215.0,812.0,7
24060,2 punti sbagliato,,Gabriel Lundberg,missed,547,2347,930.0,476.0,3
24061,3 punti sbagliato,,Jordan Mickey,missed,581,2381,405.0,840.0,6
24062,3 punti segnato,Jordan Mickey,Marco Belinelli,made,581,2381,885.0,924.0,7
24063,2 punti segnato,Derek Ogbeide,Carl Wheatle,made,583,2383,915.0,196.0,0
24064,3 punti sbagliato,,Marco Belinelli,missed,591,2391,465.0,1008.0,6
24065,2 punti segnato,Luca Severini,Ismael Kamagate,made,12,12,765.0,336.0,0
24066,2 punti sbagliato,,Grant Golden,missed,33,33,585.0,224.0,0
24067,3 punti segnato,Retin Obasohan,Luca Severini,made,56,56,1230.0,728.0,7
24068,3 punti sbagliato,,Nathan Adrian,missed,77,77,300.0,784.0,6
24069,2 punti segnato,Andrea Pecchia,Grant Golden,made,96,96,870.0,196.0,0
24070,3 punti sbagliato,,Arturs Strautins,missed,122,122,570.0,952.0,6
24071,2 punti sbagliato,,Luca Severini,missed,135,135,405.0,532.0,2
24072,2 punti segnato,Grant Golden,Davide Denegri,made,148,148,900.0,84.0,0
24073,2 punti segnato,Andrea Pecchia,Grant Golden,made,182,182,915.0,336.0,0
24074,3 punti sbagliato,,Retin Obasohan,missed,202,202,825.0,952.0,7
24075,2 punti segnato,,Arturs Strautins,made,212,212,1140.0,420.0,3
24076,2 punti sbagliato,,Wayne Mccullough,missed,228,228,465.0,308.0,1
24077,2 punti sbagliato,,Davide Denegri,missed,236,236,270.0,476.0,2
24078,2 punti sbagliato,,Retin Obasohan,missed,242,242,945.0,280.0,0
24079,3 punti sbagliato,,Colbey Ross,missed,272,272,930.0,840.0,7
24080,2 punti sbagliato,,Tashawn Thomas,missed,272,272,930.0,840.0,7
24081,2 punti segnato,,Nathan Adrian,made,326,326,675.0,448.0,2
24082,3 punti sbagliato,,Arturs Strautins,missed,338,338,435.0,924.0,6
24083,3 punti sbagliato,,Corey Davis,missed,352,352,135.0,644.0,6
24084,3 punti sbagliato,,Luca Severini,missed,371,371,1005.0,896.0,7
24085,2 punti segnato,,Arturs Strautins,made,376,376,1215.0,280.0,4
24086,2 punti sbagliato,,Davide Denegri,missed,400,400,495.0,476.0,2
24087,3 punti segnato,Tommaso Baldasso,Colbey Ross,made,417,417,720.0,952.0,6
24088,2 punti segnato,,Colbey Ross,made,443,443,600.0,308.0,0
24089,2 punti segnato,,Corey Davis,made,470,470,630.0,308.0,0
24090,2 punti sbagliato,,Tommaso Baldasso,missed,495,495,375.0,308.0,1
24091,3 punti segnato,Corey Davis,Simone Zanotti,made,516,516,720.0,1008.0,6
24092,3 punti segnato,Trevor Lacey,Wayne Mccullough,made,549,549,945.0,896.0,7
24093,2 punti sbagliato,,Chris Dowe,missed,574,574,855.0,700.0,3
24094,3 punti sbagliato,,Trevor Lacey,missed,593,593,1080.0,868.0,7
24095,2 punti sbagliato,,Simone Zanotti,missed,593,593,1080.0,868.0,7
24096,2 punti sbagliato,,Simone Zanotti,missed,593,593,1080.0,868.0,7
24097,3 punti sbagliato,,Corey Davis,missed,21,621,870.0,868.0,7
24098,3 punti sbagliato,,Kyle Weems,missed,35,635,870.0,952.0,7
24099,3 punti sbagliato,,Chris Dowe,missed,45,645,1245.0,756.0,7
24100,2 punti sbagliato,,Tommaso Baldasso,missed,55,655,960.0,364.0,3
24101,2 punti sbagliato,,Kyle Weems,missed,60,660,615.0,448.0,2
24102,2 punti sbagliato,,Chris Dowe,missed,77,677,675.0,336.0,0
24103,2 punti sbagliato,,Wayne Mccullough,missed,113,713,585.0,196.0,0
24104,2 punti segnato,Corey Davis,Grant Golden,made,124,724,825.0,252.0,0
24105,3 punti segnato,Kyle Weems,Tommaso Baldasso,made,141,741,690.0,896.0,6
24106,2 punti sbagliato,,Grant Golden,missed,163,763,705.0,448.0,2
24107,3 punti sbagliato,,Luca Severini,missed,178,778,1350.0,700.0,7
24108,3 punti sbagliato,,Wayne Mccullough,missed,196,796,570.0,952.0,6
24109,2 punti segnato,,Kyle Weems,made,209,809,825.0,504.0,3
24110,2 punti sbagliato,,Grant Golden,missed,230,830,915.0,252.0,0
24111,3 punti sbagliato,,Tommaso Baldasso,missed,238,838,1155.0,756.0,7
24112,3 punti segnato,Wayne Mccullough,Trevor Lacey,made,245,845,1155.0,840.0,7
24113,3 punti segnato,,Trevor Lacey,made,292,892,375.0,812.0,6
24114,3 punti sbagliato,,Luca Severini,missed,321,921,975.0,868.0,7
24115,2 punti segnato,Tommaso Baldasso,Ismael Kamagate,made,333,933,840.0,252.0,0
24116,2 punti sbagliato,,Trevor Lacey,missed,354,954,1095.0,588.0,3
24117,3 punti segnato,Kyle Weems,Luca Severini,made,360,960,1350.0,616.0,7
24118,2 punti segnato,Davide Denegri,Wayne Mccullough,made,374,974,780.0,252.0,0
24119,3 punti segnato,Ismael Kamagate,Kyle Weems,made,377,977,510.0,868.0,6
24120,3 punti segnato,Wayne Mccullough,Davide Denegri,made,404,1004,240.0,700.0,6
24121,3 punti sbagliato,,Leonardo Candi,missed,422,1022,255.0,812.0,6
24122,3 punti sbagliato,,Davide Denegri,missed,451,1051,990.0,868.0,7
24123,3 punti segnato,Colbey Ross,Luca Severini,made,473,1073,1080.0,868.0,7
24124,2 punti sbagliato,,Grant Golden,missed,500,1100,405.0,224.0,1
24125,3 punti sbagliato,,Arturs Strautins,missed,531,1131,1140.0,952.0,7
24126,2 punti sbagliato,,Arturs Strautins,missed,545,1145,990.0,196.0,0
24127,3 punti segnato,Corey Davis,Wayne Mccullough,made,562,1162,285.0,756.0,6
24128,2 punti sbagliato,,Colbey Ross,missed,587,1187,570.0,392.0,2
24129,3 punti segnato,Tommaso Baldasso,Colbey Ross,made,593,1193,405.0,784.0,6
24130,2 punti segnato,,Colbey Ross,made,23,1223,585.0,308.0,0
24131,2 punti segnato,Andrea Pecchia,Grant Golden,made,38,1238,705.0,140.0,0
24132,2 punti sbagliato,,Ismael Kamagate,missed,61,1261,915.0,168.0,0
24133,2 punti segnato,,Davide Denegri,made,80,1280,945.0,336.0,3
24134,2 punti sbagliato,,Luca Severini,missed,99,1299,540.0,140.0,0
24135,3 punti segnato,Andrea Pecchia,Nathan Adrian,made,115,1315,615.0,924.0,6
24136,2 punti segnato,Arturs Strautins,Retin Obasohan,made,139,1339,615.0,196.0,0
24137,2 punti segnato,Luca Severini,Ismael Kamagate,made,168,1368,735.0,140.0,0
24138,2 punti sbagliato,,Colbey Ross,missed,183,1383,810.0,224.0,0
24139,2 punti sbagliato,,Nathan Adrian,missed,210,1410,870.0,224.0,0
24140,3 punti segnato,Ismael Kamagate,Arturs Strautins,made,224,1424,1155.0,840.0,7
24141,2 punti sbagliato,,Corey Davis,missed,250,1450,930.0,560.0,3
24142,3 punti segnato,,Retin Obasohan,made,273,1473,675.0,924.0,6
24143,3 punti sbagliato,,Paul Eboua,missed,302,1502,1170.0,896.0,7
24144,2 punti sbagliato,,Arturs Strautins,missed,323,1523,900.0,336.0,0
24145,2 punti sbagliato,,Corey Davis,missed,331,1531,705.0,280.0,0
24146,2 punti segnato,Chris Dowe,Ismael Kamagate,made,341,1541,540.0,252.0,0
24147,3 punti segnato,,Corey Davis,made,364,1564,1260.0,728.0,7
24148,3 punti sbagliato,,Corey Davis,missed,385,1585,1395.0,504.0,8
24149,2 punti segnato,,Corey Davis,made,419,1619,735.0,476.0,2
24150,3 punti sbagliato,,Kyle Weems,missed,437,1637,930.0,952.0,7
24151,3 punti sbagliato,,Trevor Lacey,missed,452,1652,870.0,952.0,7
24152,2 punti segnato,Paul Eboua,Matteo Piccoli,made,459,1659,960.0,168.0,0
24153,2 punti sbagliato,,Chris Dowe,missed,473,1673,690.0,420.0,2
24154,2 punti sbagliato,,Chris Dowe,missed,473,1673,690.0,420.0,2
24155,3 punti segnato,Chris Dowe,Kyle Weems,made,483,1683,255.0,728.0,6
24156,2 punti segnato,,Corey Davis,made,499,1699,1035.0,616.0,3
24157,2 punti segnato,,Retin Obasohan,made,520,1720,690.0,336.0,0
24158,3 punti sbagliato,,Retin Obasohan,missed,568,1768,465.0,868.0,6
24159,3 punti segnato,Tashawn Thomas,Retin Obasohan,made,596,1796,165.0,588.0,6
24160,2 punti segnato,,Trevor Lacey,made,19,1819,645.0,588.0,2
24161,2 punti sbagliato,,Colbey Ross,missed,64,1864,675.0,364.0,0
24162,2 punti segnato,,Andrea Pecchia,made,76,1876,645.0,336.0,0
24163,2 punti segnato,Leonardo Candi,Tashawn Thomas,made,99,1899,645.0,140.0,0
24164,3 punti segnato,,Nathan Adrian,made,119,1919,1125.0,812.0,7
24165,3 punti sbagliato,,Leonardo Candi,missed,136,1936,1155.0,924.0,7
24166,3 punti segnato,Luca Severini,Tommaso Baldasso,made,151,1951,945.0,924.0,7
24167,3 punti sbagliato,,Trevor Lacey,missed,175,1975,810.0,1008.0,7
24168,2 punti sbagliato,,Colbey Ross,missed,199,1999,525.0,280.0,1
24169,2 punti segnato,Davide Denegri,Andrea Pecchia,made,207,2007,825.0,280.0,0
24170,2 punti sbagliato,,Colbey Ross,missed,219,2019,870.0,196.0,0
24171,2 punti segnato,,Tommaso Baldasso,made,228,2028,825.0,112.0,0
24172,2 punti sbagliato,,Davide Denegri,missed,247,2047,645.0,700.0,2
24173,3 punti segnato,,Colbey Ross,made,274,2074,645.0,896.0,6
24174,2 punti segnato,,Davide Denegri,made,303,2103,615.0,532.0,2
24175,3 punti segnato,Colbey Ross,Luca Severini,made,325,2125,420.0,924.0,6
24176,2 punti sbagliato,,Nathan Adrian,missed,362,2162,885.0,448.0,3
24177,3 punti segnato,Ismael Kamagate,Tommaso Baldasso,made,384,2184,735.0,952.0,6
24178,2 punti segnato,Corey Davis,Grant Golden,made,394,2194,765.0,392.0,0
24179,3 punti sbagliato,,Retin Obasohan,missed,414,2214,1215.0,756.0,7
24180,2 punti sbagliato,,Wayne Mccullough,missed,442,2242,1005.0,644.0,3
24181,3 punti sbagliato,,Tommaso Baldasso,missed,469,2269,345.0,756.0,6
24182,2 punti segnato,,Corey Davis,made,488,2288,960.0,196.0,0
24183,2 punti sbagliato,,Colbey Ross,missed,514,2314,765.0,308.0,0
24184,2 punti segnato,Tommaso Baldasso,Kyle Weems,made,551,2351,435.0,504.0,2
24185,3 punti sbagliato,,Colbey Ross,missed,569,2369,1305.0,672.0,7
24186,2 punti segnato,Shabazz Napier,Stefano Tonut,made,49,49,870.0,140.0,0
24187,2 punti segnato,,Briante Weber,made,50,50,900.0,532.0,3
24188,2 punti segnato,Briante Weber,Mouhamed Faye,made,50,50,750.0,224.0,0
24189,2 punti sbagliato,,Langston Galloway,missed,125,125,675.0,336.0,0
24190,2 punti segnato,Nicolò Melli,Stefano Tonut,made,130,130,765.0,140.0,0
24191,2 punti sbagliato,,Langston Galloway,missed,152,152,195.0,168.0,1
24192,3 punti segnato,Shabazz Napier,Nikola Mirotic,made,170,170,1095.0,784.0,7
24193,3 punti segnato,Shabazz Napier,Nikola Mirotic,made,185,185,1275.0,700.0,7
24194,3 punti segnato,,Langston Galloway,made,196,196,540.0,896.0,6
24195,2 punti segnato,Shavon Shields,Shabazz Napier,made,215,215,840.0,224.0,0
24196,2 punti sbagliato,,Nikola Mirotic,missed,215,215,315.0,336.0,1
24197,2 punti sbagliato,,Matteo Chillo,missed,235,235,645.0,196.0,0
24198,3 punti sbagliato,,Shavon Shields,missed,297,297,1095.0,812.0,7
24199,3 punti segnato,Shabazz Napier,Stefano Tonut,made,322,322,1365.0,532.0,7
24200,2 punti sbagliato,,Langston Galloway,missed,340,340,345.0,196.0,1
24201,2 punti segnato,,Michele Vitali,made,340,340,870.0,140.0,0
24202,3 punti segnato,Devon Hall,Diego Flaccadori,made,386,386,1440.0,476.0,8
24203,2 punti sbagliato,,Darion Atkins,missed,400,400,1110.0,196.0,4
24204,3 punti sbagliato,,Jamar Smith,missed,411,411,165.0,644.0,6
24205,3 punti sbagliato,,Johannes Voigtmann,missed,428,428,1215.0,728.0,7
24206,2 punti segnato,Jamar Smith,Tarik Black,made,440,440,675.0,196.0,0
24207,2 punti segnato,,Devon Hall,made,457,457,585.0,448.0,2
24208,2 punti sbagliato,,Sasha Grant,missed,476,476,690.0,196.0,0
24209,2 punti segnato,,Devon Hall,made,488,488,840.0,196.0,0
24210,2 punti sbagliato,,Diego Flaccadori,missed,507,507,825.0,280.0,0
24211,3 punti sbagliato,,Matteo Chillo,missed,507,507,1080.0,784.0,7
24212,3 punti sbagliato,,Jamar Smith,missed,582,582,1185.0,728.0,7
24213,3 punti sbagliato,,Devon Hall,missed,597,597,435.0,812.0,6
24214,3 punti sbagliato,,Shabazz Napier,missed,26,626,1440.0,84.0,8
24215,2 punti sbagliato,,Jamar Smith,missed,52,652,915.0,252.0,0
24216,2 punti sbagliato,,Shavon Shields,missed,70,670,435.0,588.0,2
24217,3 punti sbagliato,,Darion Atkins,missed,82,682,30.0,196.0,5
24218,3 punti sbagliato,,Devon Hall,missed,98,698,165.0,728.0,6
24219,2 punti segnato,Shabazz Napier,Johannes Voigtmann,made,111,711,705.0,140.0,0
24220,2 punti sbagliato,,Jamar Smith,missed,131,731,435.0,364.0,2
24221,3 punti segnato,Shavon Shields,Nicolò Melli,made,141,741,1140.0,840.0,7
24222,3 punti sbagliato,,Langston Galloway,missed,175,775,165.0,644.0,6
24223,3 punti segnato,Langston Galloway,Lorenzo Uglietti,made,187,787,1200.0,784.0,7
24224,2 punti sbagliato,,Shabazz Napier,missed,221,821,735.0,336.0,0
24225,2 punti segnato,Lorenzo Uglietti,Sasha Grant,made,236,836,795.0,196.0,0
24226,2 punti sbagliato,,Sasha Grant,missed,262,862,1335.0,420.0,4
24227,2 punti segnato,,Darion Atkins,made,262,862,1335.0,420.0,4
24228,2 punti sbagliato,,Stefano Tonut,missed,285,885,1275.0,364.0,4
24229,2 punti segnato,Langston Galloway,Mouhamed Faye,made,299,899,705.0,196.0,0
24230,2 punti sbagliato,,Lorenzo Uglietti,missed,331,931,795.0,336.0,0
24231,2 punti segnato,Sasha Grant,Mouhamed Faye,made,338,938,795.0,140.0,0
24232,3 punti segnato,Diego Flaccadori,Nikola Mirotic,made,355,955,240.0,728.0,6
24233,3 punti sbagliato,,Darion Atkins,missed,378,978,285.0,728.0,6
24234,2 punti segnato,,Nicolò Melli,made,378,978,345.0,588.0,2
24235,3 punti segnato,Sasha Grant,Darion Atkins,made,429,1029,1425.0,392.0,8
24236,2 punti sbagliato,,Nicolò Melli,missed,457,1057,1110.0,644.0,3
24237,3 punti sbagliato,,Sasha Grant,missed,470,1070,1275.0,868.0,7
24238,3 punti segnato,,Langston Galloway,made,520,1120,735.0,896.0,6
24239,3 punti sbagliato,,Nikola Mirotic,missed,534,1134,495.0,812.0,6
24240,3 punti segnato,,Jamar Smith,made,542,1142,1020.0,868.0,7
24241,2 punti sbagliato,,Jamar Smith,missed,563,1163,825.0,252.0,0
24242,2 punti sbagliato,,Jamar Smith,missed,570,1170,810.0,672.0,3
24243,3 punti segnato,,Shavon Shields,made,586,1186,915.0,868.0,7
24244,2 punti segnato,,Nikola Mirotic,made,32,1232,645.0,252.0,0
24245,2 punti sbagliato,,Tarik Black,missed,32,1232,840.0,280.0,0
24246,2 punti segnato,,Stefano Tonut,made,45,1245,600.0,280.0,0
24247,2 punti segnato,,Stefano Tonut,made,57,1257,795.0,224.0,0
24248,2 punti sbagliato,,Shabazz Napier,missed,137,1337,540.0,280.0,0
24249,2 punti segnato,,Jamar Smith,made,157,1357,1005.0,616.0,3
24250,3 punti sbagliato,,Langston Galloway,missed,199,1399,1185.0,840.0,7
24251,3 punti sbagliato,,Shabazz Napier,missed,206,1406,870.0,896.0,7
24252,2 punti segnato,,Shavon Shields,made,221,1421,705.0,308.0,0
24253,2 punti sbagliato,,Michele Vitali,missed,236,1436,1290.0,252.0,4
24254,3 punti segnato,,Jamar Smith,made,267,1467,780.0,980.0,7
24255,3 punti segnato,Stefano Tonut,Nikola Mirotic,made,280,1480,1455.0,112.0,8
24256,3 punti sbagliato,,Nikola Mirotic,missed,310,1510,345.0,784.0,6
24257,2 punti segnato,Jamar Smith,Mouhamed Faye,made,330,1530,720.0,196.0,0
24258,2 punti sbagliato,,Shabazz Napier,missed,365,1565,780.0,364.0,0
24259,3 punti sbagliato,,Darion Atkins,missed,391,1591,330.0,700.0,6
24260,3 punti segnato,Michele Vitali,Jamar Smith,made,395,1595,1185.0,700.0,7
24261,3 punti segnato,Johannes Voigtmann,Devon Hall,made,424,1624,480.0,840.0,6
24262,2 punti sbagliato,,Mouhamed Faye,missed,446,1646,810.0,196.0,0
24263,2 punti sbagliato,,Johannes Voigtmann,missed,473,1673,285.0,224.0,1
24264,2 punti sbagliato,,Mouhamed Faye,missed,497,1697,690.0,196.0,0
24265,2 punti segnato,,Diego Flaccadori,made,506,1706,780.0,280.0,0
24266,2 punti segnato,Jamar Smith,Darion Atkins,made,514,1714,795.0,252.0,0
24267,3 punti sbagliato,,Devon Hall,missed,536,1736,285.0,700.0,6
24268,2 punti sbagliato,,Devon Hall,missed,582,1782,855.0,224.0,0
24269,2 punti sbagliato,,Devon Hall,missed,582,1782,855.0,224.0,0
24270,2 punti segnato,,Stefano Tonut,made,582,1782,855.0,224.0,0
24271,3 punti sbagliato,,Langston Galloway,missed,591,1791,1365.0,952.0,7
24272,2 punti sbagliato,,Kyle Hines,missed,19,1819,825.0,224.0,0
24273,2 punti segnato,,Jamar Smith,made,30,1830,840.0,168.0,0
24274,3 punti segnato,Diego Flaccadori,Stefano Tonut,made,50,1850,180.0,672.0,6
24275,2 punti segnato,Langston Galloway,Darion Atkins,made,70,1870,750.0,196.0,0
24276,2 punti sbagliato,,Langston Galloway,missed,98,1898,840.0,112.0,0
24277,3 punti segnato,,Langston Galloway,made,110,1910,1155.0,784.0,7
24278,3 punti sbagliato,,Diego Flaccadori,missed,138,1938,705.0,952.0,6
24279,3 punti sbagliato,,Nikola Mirotic,missed,188,1988,345.0,840.0,6
24280,2 punti segnato,Langston Galloway,Darion Atkins,made,201,2001,1350.0,280.0,4
24281,2 punti sbagliato,,Michele Vitali,missed,223,2023,675.0,196.0,0
24282,2 punti segnato,,Stefano Tonut,made,230,2030,750.0,336.0,0
24283,3 punti sbagliato,,Langston Galloway,missed,248,2048,495.0,840.0,6
24284,2 punti sbagliato,,Nikola Mirotic,missed,266,2066,750.0,476.0,2
24285,3 punti sbagliato,,Jamar Smith,missed,286,2086,375.0,784.0,6
24286,2 punti segnato,,Darion Atkins,made,286,2086,375.0,784.0,6
24287,3 punti sbagliato,,Nikola Mirotic,missed,305,2105,300.0,784.0,6
24288,2 punti segnato,Langston Galloway,Tarik Black,made,317,2117,675.0,196.0,0
24289,3 punti sbagliato,,Shabazz Napier,missed,350,2150,795.0,952.0,7
24290,2 punti sbagliato,,Jamar Smith,missed,383,2183,1095.0,672.0,3
24291,2 punti sbagliato,,Devon Hall,missed,405,2205,405.0,504.0,2
24292,2 punti segnato,Jamar Smith,Langston Galloway,made,444,2244,900.0,308.0,0
24293,2 punti sbagliato,,Nikola Mirotic,missed,466,2266,660.0,224.0,0
24294,2 punti sbagliato,,Jamar Smith,missed,489,2289,855.0,280.0,0
24295,2 punti segnato,,Nicolò Melli,made,549,2349,360.0,196.0,1
24296,2 punti segnato,,Jamar Smith,made,570,2370,870.0,196.0,0
24297,3 punti sbagliato,,Michele Vitali,missed,591,2391,825.0,868.0,7
24298,2 punti segnato,,Langston Galloway,made,597,2397,840.0,224.0,0
24299,3 punti sbagliato,,Langston Galloway,missed,598,2398,1245.0,784.0,7
24300,2 punti segnato,,Justin Robinson,made,20,20,795.0,196.0,0
24301,2 punti segnato,Justin Robinson,Pauly Paulicap,made,60,60,780.0,168.0,0
24302,2 punti sbagliato,,Valerio Mazzola,missed,66,66,960.0,140.0,0
24303,3 punti segnato,Trevon Bluiett,Valerio Mazzola,made,75,75,1050.0,840.0,7
24304,3 punti sbagliato,,Markis Mcduffie,missed,100,100,1425.0,84.0,8
24305,3 punti segnato,,Ky Bowman,made,109,109,675.0,896.0,6
24306,2 punti segnato,Andrea Cinciarini,Scott Bamforth,made,119,119,750.0,140.0,0
24307,3 punti sbagliato,,Ky Bowman,missed,135,135,1470.0,140.0,8
24308,3 punti segnato,Andrea Cinciarini,Valerio Mazzola,made,147,147,420.0,812.0,6
24309,2 punti sbagliato,,Scott Bamforth,missed,186,186,1065.0,616.0,3
24310,2 punti sbagliato,,Justin Robinson,missed,194,194,540.0,560.0,2
24311,2 punti sbagliato,,Terry Allen,missed,205,205,510.0,112.0,0
24312,2 punti segnato,,Pauly Paulicap,made,210,210,735.0,140.0,0
24313,2 punti segnato,Andrea Cinciarini,Markis Mcduffie,made,221,221,945.0,672.0,3
24314,2 punti segnato,,Justin Robinson,made,242,242,1005.0,504.0,3
24315,3 punti segnato,Scott Bamforth,Markis Mcduffie,made,254,254,1050.0,840.0,7
24316,3 punti sbagliato,,Ky Bowman,missed,270,270,1050.0,868.0,7
24317,2 punti segnato,,Terry Allen,made,276,276,825.0,168.0,0
24318,3 punti segnato,Valerio Mazzola,Scott Bamforth,made,291,291,1065.0,840.0,7
24319,3 punti sbagliato,,Andrea Cinciarini,missed,307,307,1185.0,756.0,7
